Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,Nominees,NomineeIds,Winner,Detail,Note,Citation,MultifilmNomination
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051769,"Henry Browne, Farmer",tt0034843,United States Department of Agriculture,United States Department of Agriculture,[{'imdb_id': 'co0019457'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051770,High over the Borders,tt0034851,National Film Board of Canada,National Film Board of Canada,[{'imdb_id': 'co0006414'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051771,High Stakes in the East,tt0034852,The Netherlands Information Bureau,The Netherlands Information Bureau,[{'imdb_id': 'co0004402'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051772,Inside Fighting China,tt0034897,National Film Board of Canada,National Film Board of Canada,[{'imdb_id': 'co0006414'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051773,It's Everybody's War,tt0034906,United States Office of War Information,United States Office of War Information,[{'imdb_id': 'co0020185'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051762,Kokoda Front Line!,tt0034951,Australian News & Information Bureau,"Australian News, Information Bureau","[{'imdb_id': 'co0054998'}, {'imdb_id': 'co0054998'}]",True,,"NOTE: \""A special award to Kokoda Front Line! for its effectiveness in portraying, simply yet forcefully, the scene of war in New Guinea and for its moving presentation of the bravery and fortitude of our Australian comrades in arms.\""",,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051774,Listen to Britain,tt0034978,British Ministry of Information,British Ministry of Information,[{'imdb_id': 'co0103143'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051775,Little Belgium,tt0034979,Belgian Ministry of Information,Belgian Ministry of Information,[{'imdb_id': 'co0069344'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051776,Little Isles of Freedom,tt0034981,"Victor Stoloff and Edgar Loew, Producers","Victor Stoloff, Edgar Loew","[{'imdb_id': 'nm0831580'}, {'imdb_id': 'nm0517335'}]",False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051777,Mr. Blabbermouth!,tt0035088,United States Office of War Information,United States Office of War Information,[{'imdb_id': 'co0020185'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051778,Mr. Gardenia Jones,tt0035091,United States Office of War Information,United States Office of War Information,[{'imdb_id': 'co0020185'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051763,Moscow Strikes Back,tt0035085,Artkino,Artkino,[{'imdb_id': 'co0154885'}],True,,"NOTE: \""A special award to Moscow Strikes Back for its vivid presentation of the heroism of the Russian Army and of the Russian people in the defense of Moscow, and for its achievement in so doing under conditions of extreme difficulty and danger.\""",,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051779,The New Spirit,tt0035120,"Walt Disney, Producer",Walt Disney,[{'imdb_id': 'nm0000370'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051764,Prelude to War,tt0035209,United States Army Special Services,United States Army Special Services,[{'imdb_id': 'co0038466'}],True,,"NOTE: \""A special award to Prelude to War for its trenchant conception and authentic and stirring dramatization of the events which forced our nation into the war and of the ideals for which we fight.\""",,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051780,The Price of Victory,tt0035210,"William H. Pine, Producer",William H. Pine,[{'imdb_id': 'nm0683993'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051781,A Ship Is Born,tt0035321,United States Merchant Marine,United States Merchant Marine,[{'imdb_id': '?'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051782,Twenty-One Miles,tt0035478,British Ministry of Information,British Ministry of Information,[{'imdb_id': 'co0103143'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051783,We Refuse to Die,tt0035536,"William C. Thomas, Producer",William C. Thomas,[{'imdb_id': 'nm0859651'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051784,White Eagle,tt0035554,Concanen Films,Concanen Films,[{'imdb_id': '?'}],False,,,,
15,1942,Title,DOCUMENTARY (Feature),DOCUMENTARY,an0051785,Winning Your Wings,tt0035565,United States Army Air Force,United States Army Air Force,[{'imdb_id': 'co0141760'}],False,,,,
15,1942,Production,FILM EDITING,FILM EDITING,an0051698,Mrs. Miniver,tt0035093,Harold F. Kress,Harold F. Kress,[{'imdb_id': 'nm0470932'}],False,,,,
15,1942,Production,FILM EDITING,FILM EDITING,an0051697,The Pride of the Yankees,tt0035211,Daniel Mandell,Daniel Mandell,[{'imdb_id': 'nm0541721'}],True,,,,
15,1942,Production,FILM EDITING,FILM EDITING,an0051699,The Talk of the Town,tt0035417,Otto Meyer,Otto Meyer,[{'imdb_id': 'nm0583301'}],False,,,,
15,1942,Production,FILM EDITING,FILM EDITING,an0051700,This above All,tt0035431,Walter Thompson,Walter Thompson,[{'imdb_id': 'nm0860828'}],False,,,,
15,1942,Production,FILM EDITING,FILM EDITING,an0051701,Yankee Doodle Dandy,tt0035575,George Amy,George Amy,[{'imdb_id': 'nm0025497'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051723,Arabian Nights,tt0034465,Frank Skinner,Frank Skinner,[{'imdb_id': 'nm0804244'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051724,Bambi,tt0034492,"Frank Churchill, Edward Plumb","Frank Churchill, Edward Plumb","[{'imdb_id': 'nm0161430'}, {'imdb_id': 'nm0687570'}]",False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051725,The Black Swan,tt0034522,Alfred Newman,Alfred Newman,[{'imdb_id': 'nm0000055'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051726,The Corsican Brothers,tt0033490,Dimitri Tiomkin,Dimitri Tiomkin,[{'imdb_id': 'nm0006323'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051727,Flying Tigers,tt0034742,Victor Young,Victor Young,[{'imdb_id': 'nm0000082'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051728,The Gold Rush,tt0015864,Max Terr,Max Terr,[{'imdb_id': 'nm0855720'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051729,I Married a Witch,tt0034881,Roy Webb,Roy Webb,[{'imdb_id': 'nm0002202'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051730,Joan of Paris,tt0034919,Roy Webb,Roy Webb,[{'imdb_id': 'nm0002202'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051731,Jungle Book,tt0034928,Miklos Rozsa,Miklos Rozsa,[{'imdb_id': 'nm0000067'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051732,Klondike Fury,tt0034948,Edward Kay,Edward Kay,[{'imdb_id': 'nm0443033'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051722,"Now, Voyager",tt0035140,Max Steiner,Max Steiner,[{'imdb_id': 'nm0000070'}],True,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051733,The Pride of the Yankees,tt0035211,Leigh Harline,Leigh Harline,[{'imdb_id': 'nm0363316'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051734,Random Harvest,tt0035238,Herbert Stothart,Herbert Stothart,[{'imdb_id': 'nm0006307'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051735,The Shanghai Gesture,tt0034175,Richard Hageman,Richard Hageman,[{'imdb_id': 'nm0006119'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051736,Silver Queen,tt0035335,Victor Young,Victor Young,[{'imdb_id': 'nm0000082'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051737,"Take a Letter, Darling",tt0035413,Victor Young,Victor Young,[{'imdb_id': 'nm0000082'}],False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051738,The Talk of the Town,tt0035417,"Frederick Hollander, Morris Stoloff","Frederick Hollander, Morris Stoloff","[{'imdb_id': 'nm0006130'}, {'imdb_id': 'nm0006304'}]",False,,,,
15,1942,Music,MUSIC (Original Score),MUSIC (Music Score of a Dramatic or Comedy Picture),an0051739,To Be or Not to Be,tt0035446,Werner Heymann,Werner Heymann,[{'imdb_id': 'nm0006128'}],False,,,,
15,1942,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Scoring of a Musical Picture),an0051741,Flying with Music,tt0034743,Edward Ward,Edward Ward,[{'imdb_id': 'nm0911518'}],False,,,,
15,1942,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Scoring of a Musical Picture),an0051742,For Me and My Gal,tt0034746,"Roger Edens, Georgie Stoll","Roger Edens, Georgie Stoll","[{'imdb_id': 'nm0249136'}, {'imdb_id': 'nm0006303'}]",False,,,,
15,1942,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Scoring of a Musical Picture),an0051743,Holiday Inn,tt0034862,Robert Emmett Dolan,Robert Emmett Dolan,[{'imdb_id': 'nm0006040'}],False,,,,
15,1942,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Scoring of a Musical Picture),an0051744,It Started with Eve,tt0033766,"Hans Salter, Charles Previn","Hans Salter, Charles Previn","[{'imdb_id': 'nm0006270'}, {'imdb_id': 'nm0006239'}]",False,,,,
15,1942,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Scoring of a Musical Picture),an0051745,Johnny Doughboy,tt0034921,Walter Scharf,Walter Scharf,[{'imdb_id': 'nm0770127'}],False,,,,
15,1942,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Scoring of a Musical Picture),an0051746,My Gal Sal,tt0035103,Alfred Newman,Alfred Newman,[{'imdb_id': 'nm0000055'}],False,,,,
15,1942,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Scoring of a Musical Picture),an0051740,Yankee Doodle Dandy,tt0035575,"Ray Heindorf, Heinz Roemheld","Ray Heindorf, Heinz Roemheld","[{'imdb_id': 'nm0006127'}, {'imdb_id': 'nm0006257'}]",True,,,,
15,1942,Music,MUSIC (Original Song Score or Adaptation Score),MUSIC (Scoring of a Musical Picture),an0051747,You Were Never Lovelier,tt0035583,Leigh Harline,Leigh Harline,[{'imdb_id': 'nm0363316'}],False,,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051713,Always in My Heart,tt0034454,Music by Ernesto Lecuona; Lyrics by Kim Gannon,"Ernesto Lecuona, Kim Gannon","[{'imdb_id': 'nm0496368'}, {'imdb_id': 'nm0304469'}]",False,Always In My Heart,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051714,You Were Never Lovelier,tt0035583,Music by Jerome Kern; Lyrics by Johnny Mercer,"Jerome Kern, Johnny Mercer","[{'imdb_id': 'nm0006153'}, {'imdb_id': 'nm0006197'}]",False,Dearly Beloved,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051715,Babes on Broadway,tt0034485,Music by Burton Lane; Lyrics by Ralph Freed,"Burton Lane, Ralph Freed","[{'imdb_id': 'nm0485263'}, {'imdb_id': 'nm0293128'}]",False,How About You?,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051716,Youth on Parade,tt0035587,Music by Jule Styne; Lyrics by Sammy Cahn,"Jule Styne, Sammy Cahn","[{'imdb_id': 'nm0006312'}, {'imdb_id': 'nm0005991'}]",False,It Seems I Heard That Song Before,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051717,Orchestra Wives,tt0035157,Music by Harry Warren; Lyrics by Mack Gordon,"Harry Warren, Mack Gordon","[{'imdb_id': 'nm0912851'}, {'imdb_id': 'nm0330418'}]",False,I've Got A Gal In Kalamazoo,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051718,Bambi,tt0034492,Music by Frank Churchill; Lyrics by Larry Morey,"Frank Churchill, Larry Morey","[{'imdb_id': 'nm0161430'}, {'imdb_id': 'nm0604392'}]",False,Love Is A Song,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051719,Flying with Music,tt0034743,Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright,"Edward Ward, Chet Forrest, Bob Wright","[{'imdb_id': 'nm0911518'}, {'imdb_id': 'nm0286609'}, {'imdb_id': 'nm0942243'}]",False,Pennies For Peppino,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051720,Hellzapoppin',tt0033704,Music by Gene de Paul; Lyrics by Don Raye,"Gene de Paul, Don Raye","[{'imdb_id': 'nm0210877'}, {'imdb_id': 'nm0713098'}]",False,Pig Foot Pete,"NOTE: This nomination is a mystery. Both the nominations list and the program from the Awards dinner list the song as being from Hellzapoppin', a 1942 release for Awards purposes. The song does not appear in that film, but did appear in Keep 'Em Flying, a 1941 release from the same production company and studio, and was therefore ineligible for a 1942 nomination.",,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051721,The Mayor of 44th Street,tt0035048,Music by Harry Revel; Lyrics by Mort Greene,"Harry Revel, Mort Greene","[{'imdb_id': 'nm0720779'}, {'imdb_id': 'nm0338876'}]",False,There's A Breeze On Lake Louise,,,
15,1942,Music,MUSIC (Original Song),MUSIC (Song),an0051712,Holiday Inn,tt0034862,Music and Lyrics by Irving Berlin,Irving Berlin,[{'imdb_id': 'nm0000927'}],True,White Christmas,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051605,The Invaders,tt0033627,Ortus,Ortus,[{'imdb_id': 'co0122163'}],False,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051606,Kings Row,tt0034946,Warner Bros.,Warner Bros.,[{'imdb_id': 'co0080422'}],False,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051607,The Magnificent Ambersons,tt0035015,Mercury,Mercury,[{'imdb_id': 'co0003016'}],False,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051604,Mrs. Miniver,tt0035093,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,[{'imdb_id': 'co0007143'}],True,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051608,The Pied Piper,tt0035189,20th Century-Fox,20th Century-Fox,[{'imdb_id': 'co0028775'}],False,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051609,The Pride of the Yankees,tt0035211,Samuel Goldwyn Productions,Samuel Goldwyn Productions,[{'imdb_id': 'co0058013'}],False,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051610,Random Harvest,tt0035238,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,[{'imdb_id': 'co0007143'}],False,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051611,The Talk of the Town,tt0035417,Columbia,Columbia,[{'imdb_id': 'co0050868'}],False,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051612,Wake Island,tt0035530,Paramount,Paramount,[{'imdb_id': 'co0023400'}],False,,,,
15,1942,Title,BEST PICTURE,OUTSTANDING MOTION PICTURE,an0051613,Yankee Doodle Dandy,tt0035575,Warner Bros.,Warner Bros.,[{'imdb_id': 'co0080422'}],False,,,,
15,1942,Title,SHORT FILM (Animated),SHORT SUBJECT (Cartoon),an0051749,All Out for 'V',tt0034448,20th Century-Fox,20th Century-Fox,[{'imdb_id': 'co0028775'}],False,,,,
15,1942,Title,SHORT FILM (Animated),SHORT SUBJECT (Cartoon),an0051750,Blitz Wolf,tt0034524,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,[{'imdb_id': 'co0007143'}],False,,,,
15,1942,Title,SHORT FILM (Animated),SHORT SUBJECT (Cartoon),an0051748,Der Fuehrer's Face,tt0035794,"Walt Disney, Producer",Walt Disney,[{'imdb_id': 'nm0000370'}],True,,,,
15,1942,Title,SHORT FILM (Animated),SHORT SUBJECT (Cartoon),an0051751,Juke Box Jamboree,tt0034925,"Walter Lantz, Producer",Walter Lantz,[{'imdb_id': 'nm0487237'}],False,,,,
15,1942,Title,SHORT FILM (Animated),SHORT SUBJECT (Cartoon),an0051752,Pigs in a Polka,tt0036264,"Leon Schlesinger, Producer",Leon Schlesinger,[{'imdb_id': 'nm0772266'}],False,,,,
15,1942,Title,SHORT FILM (Animated),SHORT SUBJECT (Cartoon),an0051753,Tulips Shall Grow,tt0035476,"George Pal, Producer",George Pal,[{'imdb_id': 'nm0657162'}],False,,,,
15,1942,Title,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),an0051755,Desert Wonderland,tt0034644,20th Century-Fox,20th Century-Fox,[{'imdb_id': 'co0028775'}],False,,,,
15,1942,Title,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),an0051756,Marines in the Making,tt0035041,"Pete Smith, Producer",Pete Smith,[{'imdb_id': 'nm0809570'}],False,,,,
15,1942,Title,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),an0051754,Speaking of Animals and Their Families,tt0035366,Paramount,Paramount,[{'imdb_id': 'co0023400'}],True,,,,
15,1942,Title,SHORT SUBJECT (One-reel),SHORT SUBJECT (One-reel),an0051757,United States Marine Band,tt0035493,Warner Bros.,Warner Bros.,[{'imdb_id': 'co0080422'}],False,,,,
15,1942,Title,SHORT SUBJECT (Two-reel),SHORT SUBJECT (Two-reel),an0051758,Beyond the Line of Duty,tt0034511,Warner Bros.,Warner Bros.,[{'imdb_id': 'co0080422'}],True,,,,
15,1942,Title,SHORT SUBJECT (Two-reel),SHORT SUBJECT (Two-reel),an0051759,Don't Talk,tt0034666,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,[{'imdb_id': 'co0007143'}],False,,,,
15,1942,Title,SHORT SUBJECT (Two-reel),SHORT SUBJECT (Two-reel),an0051760,Private Smith of the U.S.A.,tt0035219,RKO Radio,RKO Radio,[{'imdb_id': 'co0041421'}],False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051686,Arabian Nights,tt0034465,"Universal Studio Sound Department, Bernard B. Brown, Sound Director","Universal, Bernard B. Brown","[{'imdb_id': 'co0005073'}, {'imdb_id': 'nm0113094'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051687,Bambi,tt0034492,"Walt Disney Studio Sound Department, Sam Slyfield, Sound Director","Walt Disney Studios, Sam Slyfield","[{'imdb_id': 'co0008970'}, {'imdb_id': 'nm0806351'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051688,Flying Tigers,tt0034742,"Republic Studio Sound Department, Daniel Bloomberg, Sound Director","Republic, Daniel Bloomberg","[{'imdb_id': 'co0020540'}, {'imdb_id': 'nm0089253'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051689,Friendly Enemies,tt0034757,"Sound Service, Inc., Jack Whitney, Sound Director","Sound Service Inc., Jack Whitney","[{'imdb_id': '?'}, {'imdb_id': 'nm0926303'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051690,The Gold Rush,tt0015864,"RCA Sound, James Fields, Sound Director","RCA Sound, James Fields","[{'imdb_id': 'co0097233'}, {'imdb_id': 'nm0276264'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051691,Mrs. Miniver,tt0035093,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director","Metro-Goldwyn-Mayer, Douglas Shearer","[{'imdb_id': 'co0007143'}, {'imdb_id': 'nm0790428'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051692,Once upon a Honeymoon,tt0035151,"RKO Radio Studio Sound Department, Steve Dunn, Sound Director","RKO Radio, Steve Dunn","[{'imdb_id': 'co0041421'}, {'imdb_id': 'nm0242772'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051693,The Pride of the Yankees,tt0035211,"Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director","Samuel Goldwyn, Thomas T. Moulton","[{'imdb_id': 'co0058013'}, {'imdb_id': 'nm0609771'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051694,Road to Morocco,tt0035262,"Paramount Studio Sound Department, Loren Ryder, Sound Director","Paramount, Loren Ryder","[{'imdb_id': 'co0023400'}, {'imdb_id': 'nm0753122'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051695,This above All,tt0035431,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director","20th Century-Fox, E. H. Hansen","[{'imdb_id': 'co0028775'}, {'imdb_id': 'nm0360770'}]",False,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051685,Yankee Doodle Dandy,tt0035575,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director","Warner Bros., Nathan Levinson","[{'imdb_id': 'co0080422'}, {'imdb_id': 'nm0506080'}]",True,,,,
15,1942,Production,SOUND RECORDING,SOUND RECORDING,an0051696,You Were Never Lovelier,tt0035583,"Columbia Studio Sound Department, John Livadary, Sound Director","Columbia, John Livadary","[{'imdb_id': 'co0050868'}, {'imdb_id': 'nm0515093'}]",False,,,,
